"id","user_id","end_date","price","created_at","refund_id","point","target_customer"
"96274",66157,"2021-06-15 00:00:00","0","2021-06-08 20:00:58.005103",NULL,0,"personal"
"96300",66744,"2021-06-15 00:00:00","0","2021-06-08 20:14:39.934044",NULL,0,"personal"
"96303",66784,"2021-06-15 00:00:00","0","2021-06-08 20:25:59.464112",NULL,0,"personal"
"96366",59843,"2021-06-15 00:00:00","0","2021-06-08 22:22:32.76501",NULL,0,"personal"
"96385",66814,"2021-06-15 00:00:00","0","2021-06-08 23:13:03.511104",NULL,0,"personal"
"96411",66825,"2021-06-16 00:00:00","0","2021-06-09 00:52:51.931915",NULL,0,"personal"
"96423",66826,"2021-06-16 00:00:00","0","2021-06-09 01:28:46.968336",NULL,0,"personal"
"96429",66843,"2021-06-16 00:00:00","0","2021-06-09 04:08:42.880576",NULL,0,"personal"
"96443",64316,"2021-07-08 00:00:00","9900","2021-06-09 07:00:12.74217",NULL,0,"personal"
"96444",60971,"2021-07-08 00:00:00","9900","2021-06-09 07:00:19.94947",NULL,0,"personal"
"96445",64330,"2021-07-08 00:00:00","9900","2021-06-09 07:00:21.053592",NULL,0,"personal"
"96446",58066,"2021-07-08 00:00:00","9900","2021-06-09 07:00:28.61621",NULL,0,"personal"
"96447",61002,"2021-07-08 00:00:00","9900","2021-06-09 07:00:32.136818",NULL,0,"personal"
"96448",64197,"2021-07-08 00:00:00","9900","2021-06-09 07:00:46.823529",NULL,0,"personal"
"96449",52743,"2021-07-08 00:00:00","9900","2021-06-09 07:00:52.066169",NULL,0,"personal"
"96450",49287,"2021-07-08 00:00:00","9900","2021-06-09 07:00:57.54072",NULL,0,"personal"
"96451",62309,"2021-07-08 00:00:00","3900","2021-06-09 07:01:01.959059",NULL,0,"personal"
"96452",38622,"2021-07-08 00:00:00","9900","2021-06-09 07:01:12.227041",NULL,0,"personal"
"96453",37614,"2021-07-08 00:00:00","49000","2021-06-09 07:01:12.87523",NULL,0,"smallBiz"
"96454",62320,"2021-07-08 00:00:00","3900","2021-06-09 07:01:16.657907",NULL,0,"personal"
"96455",8660,"2021-07-08 00:00:00","9900","2021-06-09 07:01:17.419023",NULL,0,"personal"
"96456",55447,"2021-07-08 00:00:00","9900","2021-06-09 07:01:20.016835",NULL,0,"personal"
"96457",49070,"2021-07-08 00:00:00","49000","2021-06-09 07:01:22.287365",NULL,0,"smallBiz"
"96458",48048,"2021-07-08 00:00:00","9900","2021-06-09 07:01:23.231357",NULL,0,"personal"
"96459",64297,"2021-07-08 00:00:00","9900","2021-06-09 07:01:33.057859",222,0,"personal"
"96460",64294,"2021-07-08 00:00:00","9900","2021-06-09 07:01:34.239791",NULL,0,"personal"
"96461",2697,"2021-07-08 00:00:00","9900","2021-06-09 07:01:35.341409",221,0,"personal"
"96462",64257,"2021-07-08 00:00:00","9900","2021-06-09 07:01:35.684941",NULL,0,"personal"
"96463",66850,"2021-06-16 00:00:00","0","2021-06-09 07:19:27.165219",NULL,0,"personal"
"96503",66857,"2021-06-16 00:00:00","0","2021-06-09 09:26:38.34586",NULL,0,"personal"
"96523",65665,"2021-06-16 00:00:00","0","2021-06-09 10:04:36.129906",NULL,0,"personal"
"96567",11550,"2021-07-09 00:00:00",NULL,"2021-06-09 10:46:22.993214",NULL,0,"personal"
"96678",62002,"2021-06-16 00:00:00","0","2021-06-09 13:30:59.088598",NULL,0,"personal"
"96760",30668,"2021-07-09 00:00:00","9900","2021-06-09 15:48:50.962708",NULL,0,"personal"
"96812",66926,"2021-06-16 00:00:00","0","2021-06-09 16:47:12.72356",NULL,0,"personal"
"96813",66930,"2021-06-16 00:00:00","0","2021-06-09 16:51:44.070222",NULL,0,"personal"
"96815",66933,"2021-06-16 00:00:00","0","2021-06-09 16:56:04.737546",NULL,0,"personal"
"96841",66948,"2021-06-16 00:00:00","0","2021-06-09 18:21:59.303822",NULL,0,"personal"
"96881",66824,"2021-06-16 00:00:00","0","2021-06-09 20:32:15.058129",NULL,0,"personal"
"96895",66968,"2021-06-16 00:00:00","0","2021-06-09 21:11:16.672749",NULL,0,"personal"
"96922",66939,"2021-06-16 00:00:00","0","2021-06-09 22:10:20.697335",NULL,0,"personal"
"96925",53254,"2021-07-09 00:00:00","9900","2021-06-09 22:13:45.338746",NULL,0,"personal"
"96926",65194,"2021-06-16 00:00:00","0","2021-06-09 22:14:07.174731",NULL,0,"personal"
"96933",66806,"2021-06-16 00:00:00","0","2021-06-09 22:34:50.547799",NULL,0,"personal"
"96936",66974,"2021-06-16 00:00:00","0","2021-06-09 22:43:58.466333",NULL,0,"personal"
"96940",66995,"2021-06-16 00:00:00","0","2021-06-09 23:04:16.76077",NULL,0,"personal"
"96941",67000,"2021-06-16 00:00:00","0","2021-06-09 23:13:39.721375",NULL,0,"personal"
"96942",67003,"2021-06-16 00:00:00","0","2021-06-09 23:23:55.910724",NULL,0,"personal"
"96944",67005,"2021-06-16 00:00:00","0","2021-06-09 23:24:50.792073",NULL,0,"personal"
"96956",23581,"2021-06-16 00:00:00","0","2021-06-09 23:32:54.085217",NULL,0,"personal"
"96972",67007,"2021-06-16 00:00:00","0","2021-06-09 23:43:57.547968",NULL,0,"personal"
"97015",67022,"2021-06-17 00:00:00","0","2021-06-10 00:58:12.616139",NULL,0,"personal"
"97074",67033,"2021-06-17 00:00:00","0","2021-06-10 03:21:45.37264",NULL,0,"personal"
"97081",21987,"2021-07-09 00:00:00","9900","2021-06-10 07:00:13.116066",NULL,0,"personal"
"97082",49433,"2021-07-09 00:00:00","9900","2021-06-10 07:00:14.231889",NULL,0,"personal"
"97083",49438,"2021-07-09 00:00:00","9900","2021-06-10 07:00:15.307363",NULL,0,"personal"
"97084",34431,"2021-07-09 00:00:00","9900","2021-06-10 07:00:16.049261",NULL,0,"personal"
"97085",60132,"2021-07-09 00:00:00","9900","2021-06-10 07:00:20.575348",NULL,0,"personal"
"97086",64490,"2021-07-09 00:00:00","9900","2021-06-10 07:00:33.398308",NULL,0,"personal"
"97087",64497,"2021-07-09 00:00:00","9900","2021-06-10 07:00:35.807012",NULL,0,"personal"
"97088",64536,"2021-07-09 00:00:00","9900","2021-06-10 07:00:42.334446",NULL,0,"personal"
"97089",58039,"2021-07-09 00:00:00","9900","2021-06-10 07:00:49.048852",235,0,"personal"
"97090",13846,"2021-07-09 00:00:00","9900","2021-06-10 07:00:50.756247",NULL,0,"personal"
"97091",64551,"2021-07-09 00:00:00","9900","2021-06-10 07:00:56.811005",223,0,"personal"
"97092",62391,"2021-07-09 00:00:00","3900","2021-06-10 07:01:02.502869",NULL,0,"personal"
"97093",58080,"2021-07-09 00:00:00","9900","2021-06-10 07:01:04.541238",NULL,0,"personal"
"97094",64565,"2021-07-09 00:00:00","9900","2021-06-10 07:01:05.602381",NULL,0,"personal"
"97095",62155,"2021-07-09 00:00:00","3900","2021-06-10 07:01:06.528865",NULL,0,"personal"
"97096",62345,"2021-07-09 00:00:00","3900","2021-06-10 07:01:08.482735",NULL,0,"personal"
"97097",57940,"2021-07-09 00:00:00","9900","2021-06-10 07:01:14.413642",NULL,0,"personal"
"97098",45259,"2021-07-09 00:00:00","9900","2021-06-10 07:01:17.222456",NULL,0,"personal"
"97099",38011,"2021-07-09 00:00:00","9900","2021-06-10 07:01:17.614842",NULL,0,"personal"
"97100",58124,"2021-07-09 00:00:00","9900","2021-06-10 07:01:23.523702",NULL,0,"personal"
"97101",58133,"2021-07-09 00:00:00","9900","2021-06-10 07:01:25.777276",NULL,0,"personal"
"97125",67034,"2021-06-17 00:00:00","0","2021-06-10 11:12:15.143584",NULL,0,"personal"
"97155",67084,"2021-06-17 00:00:00","0","2021-06-10 13:41:50.477166",NULL,0,"personal"
"97174",66167,"2021-06-17 00:00:00","0","2021-06-10 14:22:29.017625",NULL,0,"personal"
"97241",67123,"2021-06-17 00:00:00","0","2021-06-10 17:38:52.895935",NULL,0,"personal"
"97258",67130,"2021-06-17 00:00:00","0","2021-06-10 18:15:37.630809",NULL,0,"personal"
"97261",66066,"2021-06-17 00:00:00","0","2021-06-10 18:18:56.91637",NULL,0,"personal"
"97290",67121,"2021-06-17 00:00:00","0","2021-06-10 18:35:38.516605",NULL,0,"personal"
"97302",67120,"2021-06-17 00:00:00","0","2021-06-10 18:50:26.834022",NULL,0,"personal"
"97307",67135,"2021-06-17 00:00:00","0","2021-06-10 18:57:33.986307",NULL,0,"personal"
"97342",67146,"2021-06-17 00:00:00","0","2021-06-10 20:17:54.057468",NULL,0,"personal"
"97345",67148,"2021-06-17 00:00:00","0","2021-06-10 20:27:17.159352",NULL,0,"personal"
"97366",38571,"2021-06-17 00:00:00","0","2021-06-10 20:30:00.214128",NULL,0,"personal"
"97417",67133,"2021-06-17 00:00:00","0","2021-06-10 21:54:06.018534",NULL,0,"personal"
"97429",63287,"2021-06-17 00:00:00","0","2021-06-10 22:21:00.676444",NULL,0,"personal"
"97435",67175,"2021-06-17 00:00:00","0","2021-06-10 23:11:20.36723",NULL,0,"personal"
"97465",67196,"2021-06-18 00:00:00","0","2021-06-11 00:40:55.712335",NULL,0,"personal"
"97466",67197,"2021-06-18 00:00:00","0","2021-06-11 00:41:06.968801",NULL,0,"personal"
"97511",67223,"2021-06-18 00:00:00","0","2021-06-11 06:23:41.389463",NULL,0,"personal"
"97539",67219,"2021-06-18 00:00:00","0","2021-06-11 06:51:46.476779",NULL,0,"personal"
"97551",55594,"2021-07-10 00:00:00","9900","2021-06-11 07:00:12.988089",NULL,0,"personal"
"97552",55485,"2021-07-10 00:00:00","9900","2021-06-11 07:00:14.668094",NULL,0,"personal"
"97553",61093,"2021-07-10 00:00:00","9900","2021-06-11 07:00:20.107502",NULL,0,"personal"
"97554",52969,"2021-07-10 00:00:00","9900","2021-06-11 07:00:20.788265",NULL,0,"personal"
"97555",54504,"2021-07-10 00:00:00","9900","2021-06-11 07:00:22.907576",NULL,0,"personal"
"97556",47906,"2021-07-10 00:00:00","9900","2021-06-11 07:00:23.355339",225,0,"personal"
"97557",61070,"2021-07-10 00:00:00","9900","2021-06-11 07:00:24.453531",NULL,0,"personal"
"97558",57230,"2021-07-10 00:00:00","9900","2021-06-11 07:00:25.763303",NULL,0,"personal"
"97559",55348,"2021-07-10 00:00:00","9900","2021-06-11 07:00:27.750688",NULL,0,"personal"
"97560",41256,"2021-07-10 00:00:00","9900","2021-06-11 07:00:37.948602",NULL,0,"personal"
"97561",65897,"2021-07-10 00:00:00","9900","2021-06-11 07:00:38.692559",NULL,0,"personal"
"97562",60848,"2021-07-10 00:00:00","9900","2021-06-11 07:00:39.595553",NULL,0,"personal"
"97563",55554,"2021-07-10 00:00:00","9900","2021-06-11 07:00:41.727397",NULL,0,"personal"
"97564",55439,"2021-07-10 00:00:00","9900","2021-06-11 07:00:42.080053",NULL,0,"personal"
"97565",55540,"2021-07-10 00:00:00","9900","2021-06-11 07:00:42.602963",NULL,0,"personal"
"97566",34602,"2021-07-10 00:00:00","9900","2021-06-11 07:00:43.688072",224,0,"personal"
"97567",58121,"2021-07-10 00:00:00","9900","2021-06-11 07:00:45.791886",NULL,0,"personal"
"97568",58092,"2021-07-10 00:00:00","9900","2021-06-11 07:00:47.033247",NULL,0,"personal"
"97569",63246,"2021-07-10 00:00:00","9900","2021-06-11 07:00:56.071305",NULL,0,"personal"
"97570",62506,"2021-07-10 00:00:00","3900","2021-06-11 07:01:03.238554",NULL,0,"personal"
"97571",13388,"2021-07-10 00:00:00","9900","2021-06-11 07:01:08.443918",NULL,0,"personal"
"97572",18309,"2021-07-10 00:00:00","9900","2021-06-11 07:01:09.285055",NULL,0,"personal"
"97573",65792,"2021-07-10 00:00:00","9900","2021-06-11 07:01:17.118067",NULL,0,"personal"
"97574",65987,"2021-07-10 00:00:00","9900","2021-06-11 07:01:18.191683",NULL,0,"personal"
"97575",63788,"2021-07-10 00:00:00","9900","2021-06-11 07:01:19.42471",NULL,0,"personal"
"97576",64680,"2021-07-10 00:00:00","9900","2021-06-11 07:01:25.456468",NULL,0,"personal"
"97577",64328,"2021-07-10 00:00:00","9900","2021-06-11 07:01:26.643684",NULL,0,"personal"
"97581",66864,"2021-06-18 00:00:00","0","2021-06-11 08:42:46.063042",NULL,0,"personal"
"97596",67235,"2021-06-18 00:00:00","0","2021-06-11 10:14:15.690057",NULL,0,"personal"
"97598",65997,"2021-06-18 00:00:00","0","2021-06-11 10:21:30.41976",NULL,0,"personal"
"97600",67240,"2021-06-18 00:00:00","0","2021-06-11 10:54:19.685993",NULL,0,"personal"
"97602",67234,"2021-06-18 00:00:00","0","2021-06-11 11:01:37.814946",NULL,0,"personal"
"97630",67256,"2021-06-18 00:00:00","0","2021-06-11 13:42:54.26465",NULL,0,"personal"
"97654",66891,"2021-06-18 00:00:00","0","2021-06-11 14:26:24.25804",NULL,0,"personal"
"97661",67265,"2021-06-18 00:00:00","0","2021-06-11 14:55:25.392884",NULL,0,"personal"
"97669",27653,"2021-06-18 00:00:00","0","2021-06-11 15:06:26.022485",NULL,0,"personal"
"97679",67278,"2021-06-18 00:00:00","0","2021-06-11 15:50:49.219748",NULL,0,"personal"
"97684",67160,"2021-06-18 00:00:00","0","2021-06-11 16:30:56.042676",NULL,0,"personal"
"97687",67285,"2021-06-18 00:00:00","0","2021-06-11 16:37:44.004685",NULL,0,"personal"
"97703",67310,"2021-06-18 00:00:00","0","2021-06-11 18:34:19.392429",NULL,0,"personal"
"97718",39817,"2021-07-11 00:00:00",NULL,"2021-06-11 19:21:35.334036",NULL,0,"middleBiz"
"97719",67314,"2021-06-18 00:00:00","0","2021-06-11 19:30:15.450876",NULL,0,"personal"
"97726",67316,"2021-06-18 00:00:00","0","2021-06-11 20:06:56.193074",NULL,0,"personal"
"97741",67215,"2021-06-18 00:00:00","0","2021-06-11 21:19:18.245364",NULL,0,"personal"
"97772",61893,"2021-06-18 00:00:00","0","2021-06-11 21:41:46.285368",NULL,0,"personal"
"97777",67323,"2021-06-18 00:00:00","0","2021-06-11 21:50:05.919956",NULL,0,"personal"
"97802",63732,"2021-06-18 00:00:00","0","2021-06-11 23:16:14.299782",NULL,0,"personal"
"97811",67340,"2021-06-18 00:00:00","0","2021-06-11 23:32:22.437781",NULL,0,"personal"
"97830",67356,"2021-06-19 00:00:00","0","2021-06-12 01:18:54.296213",NULL,0,"personal"
"97833",42931,"2021-06-19 00:00:00","0","2021-06-12 02:40:41.854769",NULL,0,"personal"
"97841",67372,"2021-06-19 00:00:00","0","2021-06-12 05:10:54.946674",NULL,0,"personal"
"97852",62588,"2021-07-11 00:00:00","49000","2021-06-12 07:00:20.922473",NULL,0,"smallBiz"
"97853",44439,"2021-07-11 00:00:00","9900","2021-06-12 07:00:23.032955",NULL,0,"personal"
"97854",64907,"2021-07-11 00:00:00","9900","2021-06-12 07:00:28.127203",NULL,0,"personal"
"97855",34914,"2021-07-11 00:00:00","9900","2021-06-12 07:00:38.372742",NULL,0,"personal"
"97856",31651,"2021-07-11 00:00:00","9900","2021-06-12 07:00:38.719171",NULL,0,"personal"
"97857",53190,"2021-07-11 00:00:00","9900","2021-06-12 07:00:43.489498",NULL,0,"personal"
"97858",26989,"2021-07-11 00:00:00","9900","2021-06-12 07:00:44.378332",NULL,0,"personal"
"97859",66132,"2021-07-11 00:00:00","9900","2021-06-12 07:00:49.899545",NULL,0,"personal"
"97860",53104,"2021-07-11 00:00:00","9900","2021-06-12 07:00:50.744727",NULL,0,"personal"
"97861",58278,"2021-07-11 00:00:00","9900","2021-06-12 07:00:51.361277",NULL,0,"personal"
"97862",64469,"2021-07-11 00:00:00","9900","2021-06-12 07:00:52.696923",NULL,0,"personal"
"97863",64427,"2021-07-11 00:00:00","9900","2021-06-12 07:00:54.329689",NULL,0,"personal"
"97864",44348,"2021-07-11 00:00:00","9900","2021-06-12 07:00:55.019378",NULL,0,"personal"
"97865",9893,"2021-07-11 00:00:00","9900","2021-06-12 07:00:55.767681",NULL,0,"personal"
"97866",19927,"2021-07-11 00:00:00","9900","2021-06-12 07:01:01.087557",NULL,0,"personal"
"97867",58176,"2021-07-11 00:00:00","9900","2021-06-12 07:01:09.324006",NULL,0,"personal"
"97868",58180,"2021-07-11 00:00:00","9900","2021-06-12 07:01:09.700617",NULL,0,"personal"
"97869",53017,"2021-07-11 00:00:00","9900","2021-06-12 07:01:15.452928",NULL,0,"personal"
"97870",49323,"2021-07-11 00:00:00","9900","2021-06-12 07:01:17.318476",NULL,0,"personal"
"97871",58346,"2021-07-11 00:00:00","9900","2021-06-12 07:01:20.820932",NULL,0,"personal"
"97872",62440,"2021-07-11 00:00:00","3900","2021-06-12 07:01:24.185842",NULL,0,"personal"
"97873",65870,"2021-07-11 00:00:00","9900","2021-06-12 07:01:26.304862",NULL,0,"personal"
"97874",38491,"2021-07-11 00:00:00","9900","2021-06-12 07:01:27.982842",NULL,0,"personal"
"97875",64484,"2021-07-11 00:00:00","9900","2021-06-12 07:01:41.850926",NULL,0,"personal"
"97876",64619,"2021-07-11 00:00:00","9900","2021-06-12 07:01:44.290105",230,0,"personal"
"97877",64863,"2021-07-11 00:00:00","9900","2021-06-12 07:01:53.129865",NULL,0,"personal"
"97878",64902,"2021-07-11 00:00:00","9900","2021-06-12 07:01:58.196229",NULL,0,"personal"
"97879",63426,"2021-07-11 00:00:00","9900","2021-06-12 07:01:59.253017",NULL,0,"personal"
"97880",66063,"2021-07-11 00:00:00","9900","2021-06-12 07:02:06.019238",NULL,0,"personal"
"97881",61988,"2021-07-11 00:00:00","9900","2021-06-12 07:02:06.379454",NULL,0,"personal"
"97882",62826,"2021-07-11 00:00:00","9900","2021-06-12 07:02:11.915341",NULL,0,"personal"
"97883",36626,"2021-06-19 00:00:00","0","2021-06-12 10:19:10.441004",NULL,0,"personal"
"97900",59999,"2021-07-12 00:00:00","9900","2021-06-12 15:04:17.348379",NULL,0,"personal"
"97973",20188,"2022-06-12 00:00:00","97000","2021-06-12 17:28:22.522173",NULL,0,"personal"
"97974",67421,"2021-06-19 00:00:00","0","2021-06-12 17:29:47.682372",NULL,0,"personal"
"97980",67385,"2021-06-19 00:00:00","0","2021-06-12 17:34:12.128807",NULL,0,"personal"
"98017",67442,"2021-06-19 00:00:00","0","2021-06-12 20:30:36.323247",NULL,0,"personal"
"98052",67466,"2021-06-19 00:00:00","0","2021-06-12 23:46:02.203483",NULL,0,"personal"
"98055",67467,"2021-06-19 00:00:00","0","2021-06-12 23:55:11.28356",NULL,0,"personal"
"98063",54095,"2021-07-13 00:00:00","9900","2021-06-13 00:26:19.166527",NULL,0,"personal"
"98101",67201,"2021-06-20 00:00:00","0","2021-06-13 02:58:49.559006",NULL,0,"personal"
"98105",67490,"2021-06-20 00:00:00","0","2021-06-13 03:06:32.848215",NULL,0,"personal"
"98183",57921,"2021-07-12 00:00:00","9900","2021-06-13 07:00:13.973701",NULL,0,"personal"
"98184",58374,"2021-07-12 00:00:00","9900","2021-06-13 07:00:20.78428",NULL,0,"personal"
"98185",39947,"2021-07-12 00:00:00","9900","2021-06-13 07:00:23.570408",NULL,0,"personal"
"98186",35543,"2021-07-12 00:00:00","9900","2021-06-13 07:00:31.856307",NULL,0,"personal"
"98187",32556,"2021-07-12 00:00:00","9900","2021-06-13 07:00:38.952176",NULL,0,"personal"
"98188",58449,"2021-07-12 00:00:00","9900","2021-06-13 07:00:40.2673",NULL,0,"personal"
"98189",30596,"2021-07-12 00:00:00","49000","2021-06-13 07:00:41.178203",NULL,0,"smallBiz"
"98190",37592,"2021-07-12 00:00:00","9900","2021-06-13 07:00:42.516171",NULL,0,"personal"
"98191",35410,"2021-07-12 00:00:00","9900","2021-06-13 07:00:43.508068",NULL,0,"personal"
"98192",32424,"2021-07-12 00:00:00","9900","2021-06-13 07:00:46.134901",NULL,0,"personal"
"98193",55815,"2021-07-12 00:00:00","9900","2021-06-13 07:00:47.954627",NULL,0,"personal"
"98194",55427,"2021-07-12 00:00:00","9900","2021-06-13 07:00:49.822294",NULL,0,"personal"
"98195",64973,"2021-07-12 00:00:00","9900","2021-06-13 07:00:51.68004",NULL,0,"personal"
"98196",51484,"2021-07-12 00:00:00","49000","2021-06-13 07:00:52.452464",NULL,0,"smallBiz"
"98197",53175,"2021-07-12 00:00:00","9900","2021-06-13 07:00:54.813439",NULL,0,"personal"
"98198",42779,"2021-07-12 00:00:00","9900","2021-06-13 07:00:55.41216",NULL,0,"personal"
"98199",64985,"2021-07-12 00:00:00","9900","2021-06-13 07:01:01.225854",NULL,0,"personal"
"98200",65004,"2021-07-12 00:00:00","9900","2021-06-13 07:01:03.014437",NULL,0,"personal"
"98201",64991,"2021-07-12 00:00:00","9900","2021-06-13 07:01:11.675216",NULL,0,"personal"
"98202",49769,"2021-07-12 00:00:00","9900","2021-06-13 07:01:17.89601",NULL,0,"personal"
"98203",61498,"2021-07-12 00:00:00","3900","2021-06-13 07:01:25.019305",NULL,0,"personal"
"98204",64590,"2021-07-12 00:00:00","9900","2021-06-13 07:01:27.201807",NULL,0,"personal"
"98205",43733,"2021-07-12 00:00:00","3900","2021-06-13 07:01:29.279477",NULL,0,"personal"
"98206",44686,"2021-07-12 00:00:00","9900","2021-06-13 07:01:30.630865",NULL,0,"personal"
"98207",61382,"2021-07-12 00:00:00","9900","2021-06-13 07:01:32.945073",NULL,0,"personal"
"98208",13649,"2021-07-12 00:00:00","9900","2021-06-13 07:01:34.626345",NULL,0,"personal"
"98209",34813,"2021-07-12 00:00:00","9900","2021-06-13 07:01:36.448361",NULL,0,"personal"
"98210",49667,"2021-07-12 00:00:00","9900","2021-06-13 07:01:36.861608",NULL,0,"personal"
"98211",66192,"2021-07-12 00:00:00","9900","2021-06-13 07:01:38.804132",NULL,0,"personal"
"98212",66212,"2021-07-12 00:00:00","9900","2021-06-13 07:01:40.793176",226,0,"personal"
"98213",59787,"2021-07-12 00:00:00","49000","2021-06-13 07:01:51.454069",NULL,0,"smallBiz"
"98214",24269,"2021-07-12 00:00:00","9900","2021-06-13 07:01:52.554696",NULL,0,"personal"
"98215",65002,"2021-07-12 00:00:00","9900","2021-06-13 07:02:04.008261",NULL,0,"personal"
"98216",66191,"2021-07-12 00:00:00","9900","2021-06-13 07:02:06.850888",NULL,0,"personal"
"98217",66159,"2021-07-12 00:00:00","9900","2021-06-13 07:02:07.227862",NULL,0,"personal"
"98218",66292,"2021-07-12 00:00:00","9900","2021-06-13 07:02:11.09101",NULL,0,"personal"
"98250",67516,"2021-06-20 00:00:00","0","2021-06-13 13:18:19.085578",NULL,0,"personal"
"98295",62823,"2021-06-20 00:00:00","0","2021-06-13 14:18:39.26361",NULL,0,"personal"
"98304",67551,"2021-06-20 00:00:00","0","2021-06-13 16:22:18.838096",NULL,0,"personal"
"98305",61694,"2021-07-13 00:00:00","9900","2021-06-13 16:26:47.460574",NULL,0,"personal"
"98307",67550,"2021-06-20 00:00:00","0","2021-06-13 16:29:19.08299",NULL,0,"personal"
"98311",67553,"2021-06-20 00:00:00","0","2021-06-13 16:34:28.655699",NULL,0,"personal"
"98328",64615,"2021-06-20 00:00:00","0","2021-06-13 19:21:54.739129",NULL,0,"personal"
"98352",67118,"2021-06-20 00:00:00","0","2021-06-13 20:14:50.655085",NULL,0,"personal"
"98354",25484,"2021-06-20 00:00:00","0","2021-06-13 20:15:45.667375",NULL,0,"personal"
"98356",25902,"2021-06-20 00:00:00","0","2021-06-13 20:18:56.840065",NULL,0,"personal"
"98357",67586,"2021-06-20 00:00:00","0","2021-06-13 20:22:26.333081",NULL,0,"personal"
"98370",67590,"2021-06-20 00:00:00","0","2021-06-13 21:02:35.190981",NULL,0,"personal"
"98410",67613,"2021-06-20 00:00:00","0","2021-06-13 23:09:16.579076",NULL,0,"personal"
"98463",67636,"2021-06-21 00:00:00","0","2021-06-14 00:59:25.849867",NULL,0,"personal"
"98465",60614,"2021-06-21 00:00:00","0","2021-06-14 01:22:25.961186",NULL,0,"personal"
"98479",67656,"2021-06-21 00:00:00","0","2021-06-14 02:49:52.163283",NULL,0,"personal"
"98482",67661,"2021-06-21 00:00:00","0","2021-06-14 03:17:19.665384",NULL,0,"personal"
"98494",67669,"2021-06-21 00:00:00","0","2021-06-14 04:43:11.684329",NULL,0,"personal"
"98501",46124,"2021-06-21 00:00:00","0","2021-06-14 09:32:41.940358",NULL,0,"personal"
"98504",67675,"2021-06-21 00:00:00","0","2021-06-14 09:42:08.795421",NULL,0,"personal"
"98513",16835,"2021-07-13 00:00:00","9900","2021-06-14 10:11:43.817357",NULL,0,"personal"
"98514",62585,"2021-07-13 00:00:00","3900","2021-06-14 10:11:44.83503",NULL,0,"personal"
"98515",55568,"2021-07-13 00:00:00","9900","2021-06-14 10:11:49.200524",NULL,0,"personal"
"98516",33341,"2021-07-13 00:00:00","9900","2021-06-14 10:11:49.775453",NULL,0,"personal"
"98517",23070,"2021-07-13 00:00:00","9900","2021-06-14 10:11:55.98932",NULL,0,"personal"
"98518",58517,"2021-07-13 00:00:00","9900","2021-06-14 10:11:57.84566",NULL,0,"personal"
"98519",13317,"2021-07-13 00:00:00","9900","2021-06-14 10:11:58.252172",NULL,0,"personal"
"98520",58536,"2021-07-13 00:00:00","9900","2021-06-14 10:12:01.432725",NULL,0,"personal"
"98521",55909,"2021-07-13 00:00:00","9900","2021-06-14 10:12:02.5212",NULL,0,"personal"
"98522",55887,"2021-07-13 00:00:00","9900","2021-06-14 10:12:04.849012",NULL,0,"personal"
"98523",19354,"2021-07-13 00:00:00","9900","2021-06-14 10:12:05.870234",NULL,0,"personal"
"98524",55884,"2021-07-13 00:00:00","9900","2021-06-14 10:12:07.747376",NULL,0,"personal"
"98525",55920,"2021-07-13 00:00:00","9900","2021-06-14 10:12:08.680756",NULL,0,"personal"
"98526",15150,"2021-07-13 00:00:00","9900","2021-06-14 10:12:09.990986",NULL,0,"personal"
"98527",65068,"2021-07-13 00:00:00","9900","2021-06-14 10:12:11.348519",227,0,"personal"
"98528",61226,"2021-07-13 00:00:00","9900","2021-06-14 10:12:12.119322",NULL,0,"personal"
"98529",49714,"2021-07-13 00:00:00","9900","2021-06-14 10:12:12.904379",229,0,"personal"
"98530",53339,"2021-07-13 00:00:00","9900","2021-06-14 10:12:23.303584",NULL,0,"personal"
"98531",44960,"2021-07-13 00:00:00","9900","2021-06-14 10:12:23.885593",NULL,0,"personal"
"98532",62792,"2021-07-13 00:00:00","3900","2021-06-14 10:12:26.591777",NULL,0,"personal"
"98533",64550,"2021-07-13 00:00:00","9900","2021-06-14 10:12:36.658543",228,0,"personal"
"98534",66342,"2021-07-13 00:00:00","9900","2021-06-14 10:12:43.17506",NULL,0,"personal"
"98535",66350,"2021-07-13 00:00:00","9900","2021-06-14 10:12:48.008773",NULL,0,"personal"
"98536",66356,"2021-07-13 00:00:00","9900","2021-06-14 10:12:50.42279",NULL,0,"personal"
"98537",60730,"2021-07-13 00:00:00","9900","2021-06-14 10:12:52.342665",236,0,"personal"
"98538",66406,"2021-07-13 00:00:00","9900","2021-06-14 10:12:53.323373",NULL,0,"personal"
"98539",66478,"2021-07-13 00:00:00","9900","2021-06-14 10:12:54.016565",NULL,0,"personal"
"98540",66479,"2021-07-13 00:00:00","9900","2021-06-14 10:12:55.856159",NULL,0,"personal"
"98541",66474,"2021-07-13 00:00:00","9900","2021-06-14 10:12:57.230183",NULL,0,"personal"
"98542",65804,"2021-07-13 00:00:00","9900","2021-06-14 10:12:57.611235",NULL,0,"personal"
"98544",66348,"2021-07-13 00:00:00","9900","2021-06-14 10:13:08.46336",232,0,"personal"
"98545",66351,"2021-07-13 00:00:00","9900","2021-06-14 10:13:09.620478",NULL,0,"personal"
"98546",66349,"2021-07-13 00:00:00","9900","2021-06-14 10:13:09.956",231,0,"personal"
